,archor,url
379,科研信息,http://cc.nankai.edu.cn/13294/list.htm
380,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
381,党团园地,http://cc.nankai.edu.cn/13296/list.htm
382,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
383,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
384,就业信息,http://cc.nankai.edu.cn/13299/list.htm
385,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
386,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
387,学院概况,http://cc.nankai.edu.cn/13256/list.htm
388,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
389,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
390,组织结构,http://cc.nankai.edu.cn/13280/list.htm
391,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
392,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
393,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
394,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
395,学院概况,http://cc.nankai.edu.cn/13256/list.htm
396,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
397,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
398,组织结构,http://cc.nankai.edu.cn/13280/list.htm
399,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
400,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
401,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
402,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
403,学科结构,http://cc.nankai.edu.cn/13262/list.htm
404,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
405,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
406,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
407,讲师,http://cc.nankai.edu.cn/js/list.htm
408,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
409,博士后,http://cc.nankai.edu.cn/bsh/list.htm
410,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
411,本科教育,http://cc.nankai.edu.cn/13272/list.htm
412,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
413,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
414,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
415,系所中心,http://cc.nankai.edu.cn/13280/list.htm
416,学术团队,http://cc.nankai.edu.cn/13281/list.htm
417,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
418,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
419,最新动态,http://cc.nankai.edu.cn/13291/list.htm
420,学院公告,http://cc.nankai.edu.cn/13292/list.htm
421,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
422,科研信息,http://cc.nankai.edu.cn/13294/list.htm
423,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
424,党团园地,http://cc.nankai.edu.cn/13296/list.htm
425,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
426,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
427,就业信息,http://cc.nankai.edu.cn/13299/list.htm
428,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
429,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
430,学院概况,http://cc.nankai.edu.cn/13256/list.htm
431,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
432,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
433,组织结构,http://cc.nankai.edu.cn/13280/list.htm
434,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
435,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
436,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
437,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
438,卫金茂,http://cc.nankai.edu.cn/2022/0602/c15397a455873/page.htm
439,张志刚,http://cc.nankai.edu.cn/2022/0602/c15398a455872/page.htm
440,申哲,http://cc.nankai.edu.cn/2022/0602/c15399a455991/page.htm
441,刘菲,http://cc.nankai.edu.cn/2022/0602/c15399a455990/page.htm
442,李忠伟,http://cc.nankai.edu.cn/2022/0602/c15399a455989/page.htm
443,郭蕴,http://cc.nankai.edu.cn/2022/0602/c15399a455987/page.htm
444,学院概况,http://cc.nankai.edu.cn/13256/list.htm
445,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
446,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
447,组织结构,http://cc.nankai.edu.cn/13280/list.htm
448,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
449,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
450,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
451,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
452,学科结构,http://cc.nankai.edu.cn/13262/list.htm
453,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
454,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
455,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
456,讲师,http://cc.nankai.edu.cn/js/list.htm
457,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
458,博士后,http://cc.nankai.edu.cn/bsh/list.htm
459,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
460,本科教育,http://cc.nankai.edu.cn/13272/list.htm
461,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
462,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
463,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
464,系所中心,http://cc.nankai.edu.cn/13280/list.htm
465,学术团队,http://cc.nankai.edu.cn/13281/list.htm
466,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
467,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
468,最新动态,http://cc.nankai.edu.cn/13291/list.htm
469,学院公告,http://cc.nankai.edu.cn/13292/list.htm
470,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
471,科研信息,http://cc.nankai.edu.cn/13294/list.htm
472,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
473,党团园地,http://cc.nankai.edu.cn/13296/list.htm
474,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
475,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
476,就业信息,http://cc.nankai.edu.cn/13299/list.htm
477,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
478,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
479,学院概况,http://cc.nankai.edu.cn/13256/list.htm
480,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
481,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
482,组织结构,http://cc.nankai.edu.cn/13280/list.htm
483,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
484,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
485,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
486,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
487,袁晓洁,http://cc.nankai.edu.cn/2022/0602/c29222a455889/page.htm
488,翟明睿,http://cc.nankai.edu.cn/2022/0602/c29220a455888/page.htm
489,卫金茂,http://cc.nankai.edu.cn/2022/0602/c29221a455898/page.htm
490,王刚（计）,http://cc.nankai.edu.cn/2022/0602/c29221a455897/page.htm
491,刘晓光,http://cc.nankai.edu.cn/2022/0602/c29221a455896/page.htm
492,杨征路,http://cc.nankai.edu.cn/2022/0602/c29221a455895/page.htm
493,杨愚鲁,http://cc.nankai.edu.cn/2022/0602/c29221a455894/page.htm
494,张建忠,http://cc.nankai.edu.cn/2022/0602/c29221a455893/page.htm
495,贾春福,http://cc.nankai.edu.cn/2022/0602/c29221a455892/page.htm
496,徐敬东,http://cc.nankai.edu.cn/2022/0602/c29221a455891/page.htm
497,程明明,http://cc.nankai.edu.cn/2022/0602/c29221a455890/page.htm
498,学院概况,http://cc.nankai.edu.cn/13256/list.htm
499,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
500,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
501,组织结构,http://cc.nankai.edu.cn/13280/list.htm
502,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
503,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
504,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
505,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
506,学科结构,http://cc.nankai.edu.cn/13262/list.htm
507,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
508,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
509,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
510,讲师,http://cc.nankai.edu.cn/js/list.htm
511,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
512,博士后,http://cc.nankai.edu.cn/bsh/list.htm
513,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
514,本科教育,http://cc.nankai.edu.cn/13272/list.htm
515,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
516,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
517,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
518,系所中心,http://cc.nankai.edu.cn/13280/list.htm
519,学术团队,http://cc.nankai.edu.cn/13281/list.htm
520,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
521,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
522,最新动态,http://cc.nankai.edu.cn/13291/list.htm
523,学院公告,http://cc.nankai.edu.cn/13292/list.htm
524,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
525,科研信息,http://cc.nankai.edu.cn/13294/list.htm
526,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
527,党团园地,http://cc.nankai.edu.cn/13296/list.htm
528,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
529,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
530,就业信息,http://cc.nankai.edu.cn/13299/list.htm
531,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
532,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
533,学科结构,http://cc.nankai.edu.cn/13262/list.htm
534,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
535,学院概况,http://cc.nankai.edu.cn/13256/list.htm
536,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
537,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
538,组织结构,http://cc.nankai.edu.cn/13280/list.htm
539,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
540,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
541,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
542,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
543,学科结构,http://cc.nankai.edu.cn/13262/list.htm
544,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
545,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
546,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
547,讲师,http://cc.nankai.edu.cn/js/list.htm
548,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
549,博士后,http://cc.nankai.edu.cn/bsh/list.htm
550,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
551,本科教育,http://cc.nankai.edu.cn/13272/list.htm
552,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
553,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
554,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
555,系所中心,http://cc.nankai.edu.cn/13280/list.htm
556,学术团队,http://cc.nankai.edu.cn/13281/list.htm
557,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
558,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
559,最新动态,http://cc.nankai.edu.cn/13291/list.htm
560,学院公告,http://cc.nankai.edu.cn/13292/list.htm
561,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
562,科研信息,http://cc.nankai.edu.cn/13294/list.htm
563,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
564,党团园地,http://cc.nankai.edu.cn/13296/list.htm
565,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
566,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
567,就业信息,http://cc.nankai.edu.cn/13299/list.htm
568,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
569,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
570,学科结构,http://cc.nankai.edu.cn/13262/list.htm
571,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
572,学院概况,http://cc.nankai.edu.cn/13256/list.htm
573,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
574,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
575,组织结构,http://cc.nankai.edu.cn/13280/list.htm
576,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
577,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
578,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
579,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
580,学科结构,http://cc.nankai.edu.cn/13262/list.htm
581,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
582,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
583,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
584,讲师,http://cc.nankai.edu.cn/js/list.htm
585,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
586,博士后,http://cc.nankai.edu.cn/bsh/list.htm
587,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
588,本科教育,http://cc.nankai.edu.cn/13272/list.htm
589,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
590,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
591,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
592,系所中心,http://cc.nankai.edu.cn/13280/list.htm
593,学术团队,http://cc.nankai.edu.cn/13281/list.htm
594,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
595,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
596,最新动态,http://cc.nankai.edu.cn/13291/list.htm
597,学院公告,http://cc.nankai.edu.cn/13292/list.htm
598,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
599,科研信息,http://cc.nankai.edu.cn/13294/list.htm
600,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
601,党团园地,http://cc.nankai.edu.cn/13296/list.htm
602,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
603,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
604,就业信息,http://cc.nankai.edu.cn/13299/list.htm
605,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
606,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
607,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
608,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
609,讲师,http://cc.nankai.edu.cn/js/list.htm
610,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
611,博士后,http://cc.nankai.edu.cn/bsh/list.htm
612,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
613,白刚,http://cc.nankai.edu.cn/2021/0323/c13619a490391/page.htm
614,程明明,http://cc.nankai.edu.cn/2021/0323/c13619a490390/page.htm
615,程仁洪,http://cc.nankai.edu.cn/2021/0323/c13619a490389/page.htm
616,贾春福,http://cc.nankai.edu.cn/2021/0323/c13619a490388/page.htm
617,李起成,http://cc.nankai.edu.cn/2021/0323/c13619a490387/page.htm
618,李庆诚,http://cc.nankai.edu.cn/2021/0323/c13619a490386/page.htm
619,李涛,http://cc.nankai.edu.cn/2021/0323/c13619a490385/page.htm
620,刘健,http://cc.nankai.edu.cn/2021/0323/c13619a490384/page.htm
621,刘晓光,http://cc.nankai.edu.cn/2021/0323/c13619a490383/page.htm
622,刘哲理,http://cc.nankai.edu.cn/2021/0323/c13619a490382/page.htm
623,秦勇,http://cc.nankai.edu.cn/2021/0323/c13619a490381/page.htm
624,邵秀丽,http://cc.nankai.edu.cn/2021/0323/c13619a490380/page.htm
625,汪定,http://cc.nankai.edu.cn/2021/0323/c13619a490379/page.htm
626,王贝贝,http://cc.nankai.edu.cn/2021/0323/c13619a490378/page.htm
627,王刚（计）,http://cc.nankai.edu.cn/2021/0323/c13619a490377/page.htm
628,卫金茂,http://cc.nankai.edu.cn/2021/0323/c13619a490376/page.htm
629,谢晋,http://cc.nankai.edu.cn/2021/0323/c13619a490375/page.htm
630,辛运帏,http://cc.nankai.edu.cn/2021/0323/c13619a490374/page.htm
631,徐敬东,http://cc.nankai.edu.cn/2021/0323/c13619a490373/page.htm
632,杨健,http://cc.nankai.edu.cn/2021/0323/c13619a490372/page.htm
633,杨巨峰,http://cc.nankai.edu.cn/2021/0323/c13619a490371/page.htm
634,杨愚鲁,http://cc.nankai.edu.cn/2021/0323/c13619a490370/page.htm
635,杨征路,http://cc.nankai.edu.cn/2021/0323/c13619a490369/page.htm
636,袁晓洁,http://cc.nankai.edu.cn/2021/0323/c13619a490368/page.htm
637,张建忠,http://cc.nankai.edu.cn/2021/0323/c13619a490367/page.htm
638,张健（男）,http://cc.nankai.edu.cn/2021/0323/c13619a490366/page.htm
639,张金,http://cc.nankai.edu.cn/2021/0323/c13619a490365/page.htm
640,张文生,http://cc.nankai.edu.cn/2021/0323/c13619a490364/page.htm
641,张莹,http://cc.nankai.edu.cn/2021/0323/c13619a490363/page.htm
642,赵宏,http://cc.nankai.edu.cn/2021/0323/c13619a490362/page.htm
643,学院概况,http://cc.nankai.edu.cn/13256/list.htm
644,学院领导,http://cc.nankai.edu.cn/xxld/list.htm
645,学院党委,http://cc.nankai.edu.cn/xydw/list.htm
646,组织结构,http://cc.nankai.edu.cn/13280/list.htm
647,学科学术分委会,http://cc.nankai.edu.cn/xkxsfwh/list.htm
648,学位评定分委会,http://cc.nankai.edu.cn/xwpdfwh/list.htm
649,教代会、工会委员会,http://cc.nankai.edu.cn/jdhwghwyh/list.htm
650,专业技术职务评审分委员会,http://cc.nankai.edu.cn/zyjszwpsfwh/list.htm
651,学科结构,http://cc.nankai.edu.cn/13262/list.htm
652,计算机科学与技术学科,http://cc.nankai.edu.cn/13263/list.htm
653,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
654,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
655,讲师,http://cc.nankai.edu.cn/js/list.htm
656,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
657,博士后,http://cc.nankai.edu.cn/bsh/list.htm
658,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
659,本科教育,http://cc.nankai.edu.cn/13272/list.htm
660,研究生教育,http://cc.nankai.edu.cn/13273/list.htm
661,硕士生导师,http://cc.nankai.edu.cn/13274/list.htm
662,博士生导师,http://cc.nankai.edu.cn/bssds/list.htm
663,系所中心,http://cc.nankai.edu.cn/13280/list.htm
664,学术团队,http://cc.nankai.edu.cn/13281/list.htm
665,合作院校分布,http://cc.nankai.edu.cn/13289/list.htm
666,联合培养项目,http://cc.nankai.edu.cn/13290/list.htm
667,最新动态,http://cc.nankai.edu.cn/13291/list.htm
668,学院公告,http://cc.nankai.edu.cn/13292/list.htm
669,学生工作通知,http://cc.nankai.edu.cn/13293/list.htm
670,科研信息,http://cc.nankai.edu.cn/13294/list.htm
671,本科生教学,http://cc.nankai.edu.cn/13295/list.htm
672,党团园地,http://cc.nankai.edu.cn/13296/list.htm
673,研究生招生,http://cc.nankai.edu.cn/13297/list.htm
674,研究生教学,http://cc.nankai.edu.cn/13298/list.htm
675,就业信息,http://cc.nankai.edu.cn/13299/list.htm
676,机构设置,http://cc.nankai.edu.cn/xyzsbgs/list.htm
677,院长信箱,http://cc.nankai.edu.cn/13301/list.htm
678,教授/研究员,http://cc.nankai.edu.cn/jswyjy/list.htm
679,副教授/副研究员,http://cc.nankai.edu.cn/fjswfyjy/list.htm
680,讲师,http://cc.nankai.edu.cn/js/list.htm
681,实验教学队伍,http://cc.nankai.edu.cn/syjxdw/list.htm
682,博士后,http://cc.nankai.edu.cn/bsh/list.htm
683,兼职教授,http://cc.nankai.edu.cn/jzjs/list.htm
684,蔡庆琼,http://cc.nankai.edu.cn/2021/0323/c13620a490360/page.htm
685,陈晨,http://cc.nankai.edu.cn/2021/0323/c13620a490359/page.htm
